it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
64000 1.510895E-03 2.433793E-08 4.289897E+03 6.718254E-01 4.940778E+09 9.618586E+01 3.089941E+01 -7.981442E-02 3.747971E-02  7.806683E+21 5.493159E+00 2.737851E-02 2.737851E-02 -1.889277E+26
65000 1.529054E-03 2.408678E-08 4.289881E+03 6.774742E-01 4.906330E+09 9.622934E+01 3.106135E+01 -7.981297E-02 3.822543E-02  7.806498E+21 5.493129E+00 2.737851E-02 2.737851E-02 -1.889274E+26
66000 1.547025E-03 2.383629E-08 4.289866E+03 6.830870E-01 4.871572E+09 9.627384E+01 3.121831E+01 -7.981154E-02 3.899937E-02  7.806315E+21 5.493100E+00 2.737851E-02 2.737851E-02 -1.889271E+26
67000 1.564808E-03 2.358657E-08 4.289851E+03 6.886617E-01 4.836517E+09 9.631937E+01 3.137049E+01 -7.981011E-02 3.980259E-02  7.806134E+21 5.493070E+00 2.737851E-02 2.737851E-02 -1.889267E+26
68000 1.582405E-03 2.333766E-08 4.289835E+03 6.941960E-01 4.801177E+09 9.636595E+01 3.151807E+01 -7.980869E-02 4.063622E-02  7.805955E+21 5.493041E+00 2.737851E-02 2.737851E-02 -1.889264E+26
69000 1.599815E-03 2.308964E-08 4.289820E+03 6.996878E-01 4.765567E+09 9.641359E+01 3.166122E+01 -7.980728E-02 4.150139E-02  7.805778E+21 5.493012E+00 2.737851E-02 2.737851E-02 -1.889261E+26
70000 1.617039E-03 2.284257E-08 4.289806E+03 7.051352E-01 4.729701E+09 9.646231E+01 3.180012E+01 -7.980587E-02 4.239932E-02  7.805602E+21 5.492984E+00 2.737851E-02 2.737851E-02 -1.889257E+26
71000 1.634079E-03 2.259653E-08 4.289791E+03 7.105363E-01 4.693591E+09 9.651212E+01 3.193494E+01 -7.980448E-02 4.333125E-02  7.805429E+21 5.492956E+00 2.737851E-02 2.737851E-02 -1.889254E+26
72000 1.650934E-03 2.235156E-08 4.289776E+03 7.158893E-01 4.657252E+09 9.656303E+01 3.206583E+01 -7.980309E-02 4.429850E-02  7.805257E+21 5.492928E+00 2.737851E-02 2.737851E-02 -1.889251E+26
73000 1.667606E-03 2.210772E-08 4.289762E+03 7.211925E-01 4.620697E+09 9.661505E+01 3.219297E+01 -7.980171E-02 4.530241E-02  7.805087E+21 5.492900E+00 2.737851E-02 2.737851E-02 -1.889248E+26
74000 1.684096E-03 2.186507E-08 4.289748E+03 7.264444E-01 4.583941E+09 9.666821E+01 3.231648E+01 -7.980034E-02 4.634441E-02  7.804919E+21 5.492873E+00 2.737851E-02 2.737851E-02 -1.889245E+26
75000 1.700404E-03 2.162366E-08 4.289734E+03 7.316433E-01 4.546996E+09 9.672251E+01 3.243654E+01 -7.979898E-02 4.742596E-02  7.804753E+21 5.492846E+00 2.737851E-02 2.737851E-02 -1.889242E+26
76000 1.716531E-03 2.138354E-08 4.289720E+03 7.367880E-01 4.509877E+09 9.677797E+01 3.255327E+01 -7.979762E-02 4.854859E-02  7.804589E+21 5.492819E+00 2.737851E-02 2.737851E-02 -1.889239E+26
77000 1.732479E-03 2.114476E-08 4.289706E+03 7.418770E-01 4.472598E+09 9.683461E+01 3.266683E+01 -7.979627E-02 4.971391E-02  7.804426E+21 5.492793E+00 2.737851E-02 2.737851E-02 -1.889236E+26
78000 1.748249E-03 2.090736E-08 4.289693E+03 7.469091E-01 4.435172E+09 9.689243E+01 3.277733E+01 -7.979493E-02 5.092357E-02  7.804266E+21 5.492767E+00 2.737851E-02 2.737851E-02 -1.889233E+26
79000 1.763841E-03 2.067138E-08 4.289679E+03 7.518833E-01 4.397613E+09 9.695146E+01 3.288492E+01 -7.979359E-02 5.217930E-02  7.804107E+21 5.492741E+00 2.737851E-02 2.737851E-02 -1.889230E+26
