# it, index, xp, yp, rhopswarm, aps
5.750686999999999927e+01,1.000000000000000000e+00,5.919560000000000377e-01,-1.043927999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.760800799999999811e+01,1.000000000000000000e+00,5.901060000000000194e-01,-1.049015999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.770914499999999947e+01,1.000000000000000000e+00,5.882540000000000546e-01,-1.054100999999999955e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.781028299999999831e+01,1.000000000000000000e+00,5.863990000000000036e-01,-1.059182999999999986e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.791142099999999715e+01,1.000000000000000000e+00,5.845430000000000348e-01,-1.064262000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.801255799999999851e+01,1.000000000000000000e+00,5.826850000000000085e-01,-1.069336999999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.811369599999999735e+01,1.000000000000000000e+00,5.808250000000000357e-01,-1.074408999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.821483400000000330e+01,1.000000000000000000e+00,5.789630000000000054e-01,-1.079477999999999938e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.831597099999999756e+01,1.000000000000000000e+00,5.770990000000000286e-01,-1.084543000000000035e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.841710900000000350e+01,1.000000000000000000e+00,5.752340000000000231e-01,-1.089606000000000074e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.851824700000000234e+01,1.000000000000000000e+00,5.733660000000000423e-01,-1.094664999999999999e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.861938399999999660e+01,1.000000000000000000e+00,5.714970000000000327e-01,-1.099720999999999949e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.870029399999999953e+01,1.000000000000000000e+00,5.699999999999999512e-01,-1.103763999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.880143199999999837e+01,1.000000000000000000e+00,5.681270000000000486e-01,-1.108813999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.890256999999999721e+01,1.000000000000000000e+00,5.662530000000000063e-01,-1.113860999999999990e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900370699999999857e+01,1.000000000000000000e+00,5.643770000000000175e-01,-1.118905999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.910484499999999741e+01,1.000000000000000000e+00,5.624989999999999712e-01,-1.123947000000000029e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.920598300000000336e+01,1.000000000000000000e+00,5.606200000000000072e-01,-1.128983999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.930711999999999762e+01,1.000000000000000000e+00,5.587389999999999857e-01,-1.134019000000000110e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.940825799999999646e+01,1.000000000000000000e+00,5.568560000000000176e-01,-1.139051000000000036e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.950939600000000240e+01,1.000000000000000000e+00,5.549709999999999921e-01,-1.144079999999999986e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.961053299999999666e+01,1.000000000000000000e+00,5.530850000000000488e-01,-1.149105999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.971167100000000261e+01,1.000000000000000000e+00,5.511970000000000480e-01,-1.154128000000000043e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.981280900000000145e+01,1.000000000000000000e+00,5.493080000000000185e-01,-1.159148000000000067e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.991394600000000281e+01,1.000000000000000000e+00,5.474170000000000424e-01,-1.164163999999999977e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.001508400000000165e+01,1.000000000000000000e+00,5.455240000000000089e-01,-1.169178000000000051e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.011622200000000049e+01,1.000000000000000000e+00,5.436299999999999466e-01,-1.174188999999999927e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.021735900000000186e+01,1.000000000000000000e+00,5.417340000000000488e-01,-1.179197000000000051e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.031849700000000070e+01,1.000000000000000000e+00,5.398370000000000113e-01,-1.184201000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.041963499999999954e+01,1.000000000000000000e+00,5.379380000000000273e-01,-1.189203000000000010e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.050054500000000246e+01,1.000000000000000000e+00,5.364179999999999504e-01,-1.193203000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.060168199999999672e+01,1.000000000000000000e+00,5.345159999999999911e-01,-1.198199000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.070282000000000266e+01,1.000000000000000000e+00,5.326130000000000031e-01,-1.203192999999999957e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.080395800000000150e+01,1.000000000000000000e+00,5.307089999999999863e-01,-1.208183999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.090509500000000287e+01,1.000000000000000000e+00,5.288030000000000230e-01,-1.213171999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100623300000000171e+01,1.000000000000000000e+00,5.268960000000000310e-01,-1.218156999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.110737100000000055e+01,1.000000000000000000e+00,5.249869999999999814e-01,-1.223139999999999894e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.120850800000000191e+01,1.000000000000000000e+00,5.230770000000000142e-01,-1.228120000000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.130964600000000075e+01,1.000000000000000000e+00,5.211660000000000181e-01,-1.233095999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.141078399999999959e+01,1.000000000000000000e+00,5.192529999999999646e-01,-1.238070000000000004e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.151192100000000096e+01,1.000000000000000000e+00,5.173379999999999646e-01,-1.243041999999999980e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.161305899999999980e+01,1.000000000000000000e+00,5.154229999999999645e-01,-1.248010000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.171419699999999864e+01,1.000000000000000000e+00,5.135060000000000180e-01,-1.252976000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.181533400000000000e+01,1.000000000000000000e+00,5.115880000000000427e-01,-1.257938999999999918e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.191647199999999884e+01,1.000000000000000000e+00,5.096680000000000099e-01,-1.262899999999999912e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.201760900000000021e+01,1.000000000000000000e+00,5.077469999999999484e-01,-1.267857999999999929e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.211874699999999905e+01,1.000000000000000000e+00,5.058249999999999691e-01,-1.272812999999999972e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.221988499999999789e+01,1.000000000000000000e+00,5.039019999999999611e-01,-1.277765000000000040e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.230079500000000081e+01,1.000000000000000000e+00,5.023619999999999752e-01,-1.281725000000000003e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.240193299999999965e+01,1.000000000000000000e+00,5.004359999999999919e-01,-1.286672999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.250307000000000102e+01,1.000000000000000000e+00,4.985100000000000087e-01,-1.291617999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.260420799999999986e+01,1.000000000000000000e+00,4.965820000000000234e-01,-1.296561000000000075e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.270534599999999870e+01,1.000000000000000000e+00,4.946519999999999806e-01,-1.301501000000000019e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.280648300000000006e+01,1.000000000000000000e+00,4.927219999999999933e-01,-1.306437999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.290762099999999890e+01,1.000000000000000000e+00,4.907900000000000040e-01,-1.311372999999999900e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300875800000000027e+01,1.000000000000000000e+00,4.888569999999999860e-01,-1.316305999999999976e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.310989599999999911e+01,1.000000000000000000e+00,4.869229999999999947e-01,-1.321236000000000077e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.321103399999999795e+01,1.000000000000000000e+00,4.849879999999999747e-01,-1.326162999999999981e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.331217099999999931e+01,1.000000000000000000e+00,4.830519999999999814e-01,-1.331088000000000049e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.341330899999999815e+01,1.000000000000000000e+00,4.811139999999999861e-01,-1.336009999999999920e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.351444699999999699e+01,1.000000000000000000e+00,4.791759999999999908e-01,-1.340929999999999955e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.361558399999999835e+01,1.000000000000000000e+00,4.772359999999999935e-01,-1.345847999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.371672199999999719e+01,1.000000000000000000e+00,4.752959999999999963e-01,-1.350762999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.381786000000000314e+01,1.000000000000000000e+00,4.733539999999999970e-01,-1.355676000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.391899699999999740e+01,1.000000000000000000e+00,4.714110000000000245e-01,-1.360586999999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.402013499999999624e+01,1.000000000000000000e+00,4.694670000000000232e-01,-1.365494999999999903e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.410104499999999916e+01,1.000000000000000000e+00,4.679110000000000213e-01,-1.369420000000000082e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.420218300000000511e+01,1.000000000000000000e+00,4.659650000000000181e-01,-1.374324000000000101e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.430331999999999937e+01,1.000000000000000000e+00,4.640179999999999860e-01,-1.379224999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.440445800000000531e+01,1.000000000000000000e+00,4.620710000000000095e-01,-1.384125000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.450559599999999705e+01,1.000000000000000000e+00,4.601219999999999755e-01,-1.389021999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.460673300000000552e+01,1.000000000000000000e+00,4.581720000000000237e-01,-1.393917000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.470787099999999725e+01,1.000000000000000000e+00,4.562209999999999877e-01,-1.398808999999999969e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.480900900000000320e+01,1.000000000000000000e+00,4.542689999999999784e-01,-1.403699999999999948e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.491014599999999746e+01,1.000000000000000000e+00,4.523159999999999958e-01,-1.408587999999999951e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.501128400000000340e+01,1.000000000000000000e+00,4.503630000000000133e-01,-1.413473999999999897e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.511242199999999514e+01,1.000000000000000000e+00,4.484079999999999733e-01,-1.418358000000000008e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.521355900000000361e+01,1.000000000000000000e+00,4.464520000000000155e-01,-1.423238999999999921e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.531469699999999534e+01,1.000000000000000000e+00,4.444960000000000022e-01,-1.428118999999999916e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.541583500000000129e+01,1.000000000000000000e+00,4.425379999999999869e-01,-1.432995999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.551697199999999555e+01,1.000000000000000000e+00,4.405800000000000272e-01,-1.437872000000000039e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.561811000000000149e+01,1.000000000000000000e+00,4.386209999999999831e-01,-1.442744999999999944e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.571924799999999323e+01,1.000000000000000000e+00,4.366610000000000213e-01,-1.447616000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.580015799999999615e+01,1.000000000000000000e+00,4.350919999999999788e-01,-1.451510999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.590129500000000462e+01,1.000000000000000000e+00,4.331300000000000150e-01,-1.456379000000000090e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.600243299999999635e+01,1.000000000000000000e+00,4.311670000000000225e-01,-1.461243999999999987e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.610357100000000230e+01,1.000000000000000000e+00,4.292039999999999744e-01,-1.466107999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.620470799999999656e+01,1.000000000000000000e+00,4.272389999999999799e-01,-1.470968999999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.630584600000000250e+01,1.000000000000000000e+00,4.252739999999999854e-01,-1.475829000000000057e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.640698399999999424e+01,1.000000000000000000e+00,4.233080000000000176e-01,-1.480685999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.650812100000000271e+01,1.000000000000000000e+00,4.213410000000000211e-01,-1.485541999999999918e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.660925899999999444e+01,1.000000000000000000e+00,4.193740000000000245e-01,-1.490396000000000054e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.671039700000000039e+01,1.000000000000000000e+00,4.174050000000000260e-01,-1.495247999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.681153399999999465e+01,1.000000000000000000e+00,4.154360000000000275e-01,-1.500097000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.691267200000000059e+01,1.000000000000000000e+00,4.134660000000000002e-01,-1.504945999999999895e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.701381000000000654e+01,1.000000000000000000e+00,4.114949999999999997e-01,-1.509792000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.711494700000000080e+01,1.000000000000000000e+00,4.095230000000000259e-01,-1.514636000000000093e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.721608500000000674e+01,1.000000000000000000e+00,4.075509999999999966e-01,-1.519479000000000024e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.731722299999999848e+01,1.000000000000000000e+00,4.055779999999999941e-01,-1.524319999999999897e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.741836000000000695e+01,1.000000000000000000e+00,4.036040000000000183e-01,-1.529158999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.751949799999999868e+01,1.000000000000000000e+00,4.016290000000000138e-01,-1.533995999999999915e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.760040800000000161e+01,1.000000000000000000e+00,4.000489999999999879e-01,-1.537863999999999898e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.770154599999999334e+01,1.000000000000000000e+00,3.980730000000000102e-01,-1.542697999999999903e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.780268300000000181e+01,1.000000000000000000e+00,3.960960000000000036e-01,-1.547530999999999990e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.790382099999999355e+01,1.000000000000000000e+00,3.941189999999999971e-01,-1.552362000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.800495899999999949e+01,1.000000000000000000e+00,3.921410000000000173e-01,-1.557190999999999992e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.810609599999999375e+01,1.000000000000000000e+00,3.901620000000000088e-01,-1.562017999999999907e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.820723399999999970e+01,1.000000000000000000e+00,3.881820000000000270e-01,-1.566843999999999903e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.830837200000000564e+01,1.000000000000000000e+00,3.862019999999999897e-01,-1.571668000000000065e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.840950899999999990e+01,1.000000000000000000e+00,3.842209999999999792e-01,-1.576489999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.851064700000000585e+01,1.000000000000000000e+00,3.822389999999999954e-01,-1.581310999999999911e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.861178499999999758e+01,1.000000000000000000e+00,3.802570000000000117e-01,-1.586130999999999958e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.871292200000000605e+01,1.000000000000000000e+00,3.782739999999999991e-01,-1.590948000000000029e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.881405999999999779e+01,1.000000000000000000e+00,3.762900000000000134e-01,-1.595765000000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.891519700000000626e+01,1.000000000000000000e+00,3.743060000000000276e-01,-1.600579999999999892e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.901633499999999799e+01,1.000000000000000000e+00,3.723210000000000131e-01,-1.605393000000000070e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.911747300000000394e+01,1.000000000000000000e+00,3.703350000000000253e-01,-1.610205000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.921860999999999819e+01,1.000000000000000000e+00,3.683489999999999820e-01,-1.615015000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.931974800000000414e+01,1.000000000000000000e+00,3.663620000000000210e-01,-1.619823999999999931e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.940065800000000706e+01,1.000000000000000000e+00,3.647719999999999851e-01,-1.623669999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.950179599999999880e+01,1.000000000000000000e+00,3.627839999999999954e-01,-1.628476000000000035e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.960293400000000474e+01,1.000000000000000000e+00,3.607960000000000056e-01,-1.633280999999999983e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.970407099999999900e+01,1.000000000000000000e+00,3.588069999999999871e-01,-1.638084000000000096e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.980520900000000495e+01,1.000000000000000000e+00,3.568169999999999953e-01,-1.642886999999999986e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.990634599999999921e+01,1.000000000000000000e+00,3.548259999999999748e-01,-1.647686999999999902e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000748400000000515e+01,1.000000000000000000e+00,3.528350000000000097e-01,-1.652487000000000039e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.010862199999999689e+01,1.000000000000000000e+00,3.508439999999999892e-01,-1.657284999999999897e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.020975900000000536e+01,1.000000000000000000e+00,3.488519999999999954e-01,-1.662082000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.031089699999999709e+01,1.000000000000000000e+00,3.468589999999999729e-01,-1.666876999999999942e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.041203500000000304e+01,1.000000000000000000e+00,3.448660000000000059e-01,-1.671672000000000047e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.051317199999999730e+01,1.000000000000000000e+00,3.428720000000000101e-01,-1.676465000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.061431000000000324e+01,1.000000000000000000e+00,3.408769999999999856e-01,-1.681257000000000001e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.071544799999999498e+01,1.000000000000000000e+00,3.388820000000000165e-01,-1.686047000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.081658500000000345e+01,1.000000000000000000e+00,3.368869999999999920e-01,-1.690836999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.091772299999999518e+01,1.000000000000000000e+00,3.348909999999999942e-01,-1.695624999999999938e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.101886100000000113e+01,1.000000000000000000e+00,3.328940000000000232e-01,-1.700412000000000035e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.111999799999999539e+01,1.000000000000000000e+00,3.308969999999999967e-01,-1.705197999999999992e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.120090799999999831e+01,1.000000000000000000e+00,3.292990000000000084e-01,-1.709025999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.130204600000000426e+01,1.000000000000000000e+00,3.273010000000000086e-01,-1.713810000000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.140318399999999599e+01,1.000000000000000000e+00,3.253019999999999801e-01,-1.718593000000000037e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.150432100000000446e+01,1.000000000000000000e+00,3.233030000000000070e-01,-1.723375000000000101e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.160545899999999619e+01,1.000000000000000000e+00,3.213039999999999785e-01,-1.728156000000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.170659700000000214e+01,1.000000000000000000e+00,3.193039999999999767e-01,-1.732936000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.180773399999999640e+01,1.000000000000000000e+00,3.173030000000000017e-01,-1.737714999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.190887200000000234e+01,1.000000000000000000e+00,3.153020000000000267e-01,-1.742491999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.201000999999999408e+01,1.000000000000000000e+00,3.133000000000000229e-01,-1.747268999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.211114700000000255e+01,1.000000000000000000e+00,3.112980000000000191e-01,-1.752045000000000075e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.221228499999999428e+01,1.000000000000000000e+00,3.092960000000000154e-01,-1.756820000000000048e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.231342300000000023e+01,1.000000000000000000e+00,3.072929999999999828e-01,-1.761594000000000104e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.241455999999999449e+01,1.000000000000000000e+00,3.052889999999999771e-01,-1.766367000000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.251569800000000043e+01,1.000000000000000000e+00,3.032850000000000268e-01,-1.771139000000000019e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.261683600000000638e+01,1.000000000000000000e+00,3.012810000000000210e-01,-1.775910000000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.271797300000000064e+01,1.000000000000000000e+00,2.992759999999999865e-01,-1.780680999999999958e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.281911100000000658e+01,1.000000000000000000e+00,2.972699999999999787e-01,-1.785450999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.290002099999999530e+01,1.000000000000000000e+00,2.956659999999999844e-01,-1.789266000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.300115900000000124e+01,1.000000000000000000e+00,2.936599999999999766e-01,-1.794033999999999907e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.310229599999999550e+01,1.000000000000000000e+00,2.916529999999999956e-01,-1.798801000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.320343400000000145e+01,1.000000000000000000e+00,2.896460000000000146e-01,-1.803568000000000060e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.330457199999999318e+01,1.000000000000000000e+00,2.876389999999999780e-01,-1.808334000000000108e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.340570900000000165e+01,1.000000000000000000e+00,2.856310000000000238e-01,-1.813099000000000016e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.350684699999999339e+01,1.000000000000000000e+00,2.836219999999999852e-01,-1.817863000000000007e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.360798499999999933e+01,1.000000000000000000e+00,2.816130000000000022e-01,-1.822626999999999997e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.370912199999999359e+01,1.000000000000000000e+00,2.796040000000000192e-01,-1.827390000000000070e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.381025999999999954e+01,1.000000000000000000e+00,2.775949999999999807e-01,-1.832152000000000003e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.391139800000000548e+01,1.000000000000000000e+00,2.755850000000000244e-01,-1.836913999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.401253499999999974e+01,1.000000000000000000e+00,2.735739999999999839e-01,-1.841674999999999951e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.411367300000000569e+01,1.000000000000000000e+00,2.715629999999999988e-01,-1.846435999999999966e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.421481099999999742e+01,1.000000000000000000e+00,2.695520000000000138e-01,-1.851196000000000064e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.431594800000000589e+01,1.000000000000000000e+00,2.675409999999999733e-01,-1.855955000000000021e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.441708599999999763e+01,1.000000000000000000e+00,2.655279999999999863e-01,-1.860713999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.451822400000000357e+01,1.000000000000000000e+00,2.635159999999999725e-01,-1.865472000000000019e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.461936099999999783e+01,1.000000000000000000e+00,2.615029999999999855e-01,-1.870230000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.470027100000000075e+01,1.000000000000000000e+00,2.598929999999999851e-01,-1.874036000000000035e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.480140900000000670e+01,1.000000000000000000e+00,2.578790000000000249e-01,-1.878792999999999935e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.490254699999999843e+01,1.000000000000000000e+00,2.558650000000000091e-01,-1.883548999999999918e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500368400000000690e+01,1.000000000000000000e+00,2.538509999999999933e-01,-1.888304999999999900e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.510482199999999864e+01,1.000000000000000000e+00,2.518360000000000043e-01,-1.893059999999999965e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.520596000000000458e+01,1.000000000000000000e+00,2.498209999999999875e-01,-1.897815999999999947e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.530709699999999884e+01,1.000000000000000000e+00,2.478059999999999985e-01,-1.902570000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.540823500000000479e+01,1.000000000000000000e+00,2.457900000000000085e-01,-1.907324999999999937e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.550937299999999652e+01,1.000000000000000000e+00,2.437739999999999907e-01,-1.912079000000000084e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.561051000000000499e+01,1.000000000000000000e+00,2.417580000000000007e-01,-1.916832000000000091e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.571164799999999673e+01,1.000000000000000000e+00,2.397410000000000097e-01,-1.921586000000000016e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.581278500000000520e+01,1.000000000000000000e+00,2.377239999999999909e-01,-1.926339000000000024e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.591392299999999693e+01,1.000000000000000000e+00,2.357059999999999989e-01,-1.931090999999999891e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.601506100000000288e+01,1.000000000000000000e+00,2.336890000000000078e-01,-1.935843999999999898e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.611619799999999714e+01,1.000000000000000000e+00,2.316709999999999881e-01,-1.940595999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.621733600000000308e+01,1.000000000000000000e+00,2.296519999999999950e-01,-1.945348000000000077e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.631847399999999482e+01,1.000000000000000000e+00,2.276330000000000020e-01,-1.950099999999999945e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.641961100000000329e+01,1.000000000000000000e+00,2.256140000000000090e-01,-1.954852000000000034e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.650052200000000369e+01,1.000000000000000000e+00,2.239980000000000027e-01,-1.958652999999999977e+00,0.000000000000000000e+00,0.000000000000000000e+00
